"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2022","European Union - 27 countries (2007-2013)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Belgium","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Belgium","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Belgium","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Belgium","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Belgium","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Czechia","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Czechia","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Czechia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Czechia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Czechia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Denmark","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Denmark","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Denmark","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Denmark","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Denmark","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Estonia","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Estonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Estonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Estonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Estonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Ireland","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Ireland","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Ireland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Ireland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Ireland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Greece","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Greece","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Greece","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Greece","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Greece","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Spain","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Spain","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Spain","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Spain","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Spain","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","France","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","France","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","France","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","France","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","France","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Croatia","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Croatia","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Croatia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Croatia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Croatia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Italy","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Italy","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Italy","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Italy","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Italy","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Cyprus","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Cyprus","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Cyprus","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Cyprus","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Cyprus","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Latvia","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Latvia","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Latvia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Latvia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Latvia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Lithuania","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Lithuania","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Lithuania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Lithuania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Lithuania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","Hungary","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","Hungary","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","Hungary","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","Hungary","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","Hungary","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
