"TIME","GEO","MONTH","ANIMALS","UNIT","Value","Flag and Footnotes"
"2018","Finland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Finland","December","Other sheep","Thousand heads (animals)",":",""
"2018","Sweden","December","Live sheep","Thousand heads (animals)","366.52",""
"2018","Sweden","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","250.65",""
"2018","Sweden","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2018","Sweden","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","250.65",""
"2018","Sweden","December","Other sheep","Thousand heads (animals)","115.87",""
"2018","Iceland","December","Live sheep","Thousand heads (animals)","432.00",""
"2018","Iceland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","344.00",""
"2018","Iceland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2018","Iceland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","344.00",""
"2018","Iceland","December","Other sheep","Thousand heads (animals)","88.00",""
"2018","United Kingdom","December","Live sheep","Thousand heads (animals)","22,283.00",""
"2018","United Kingdom","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","13,898.00",""
"2018","United Kingdom","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2018","United Kingdom","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","13,898.00",""
"2018","United Kingdom","December","Other sheep","Thousand heads (animals)","8,385.00",""
"2018","Montenegro","December","Live sheep","Thousand heads (animals)","187.00","p"
"2018","Montenegro","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","178.50","p"
"2018","Montenegro","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","153.40","p"
"2018","Montenegro","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","25.10","p"
"2018","Montenegro","December","Other sheep","Thousand heads (animals)","8.50","p"
"2018","North Macedonia","December","Live sheep","Thousand heads (animals)","727.00",""
"2018","North Macedonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","694.00",""
"2018","North Macedonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","580.00",""
"2018","North Macedonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","114.00",""
"2018","North Macedonia","December","Other sheep","Thousand heads (animals)","33.00",""
"2018","Albania","December","Live sheep","Thousand heads (animals)","1,863.84",""
"2018","Albania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,833.48",""
"2018","Albania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,366.17",""
"2018","Albania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","467.32",""
"2018","Albania","December","Other sheep","Thousand heads (animals)","30.36",""
"2018","Serbia","December","Live sheep","Thousand heads (animals)","1,712.00",""
"2018","Serbia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,264.00",""
"2018","Serbia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","126.00",""
"2018","Serbia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,138.00",""
"2018","Serbia","December","Other sheep","Thousand heads (animals)","448.00",""
"2018","Turkey","December","Live sheep","Thousand heads (animals)","35,194.97",""
"2018","Turkey","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","23,538.32",""
"2018","Turkey","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","12,610.26",""
"2018","Turkey","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","10,928.06",""
"2018","Turkey","December","Other sheep","Thousand heads (animals)","11,656.66",""
"2018","Bosnia and Herzegovina","December","Live sheep","Thousand heads (animals)","1,012.00","e"
"2018","Bosnia and Herzegovina","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","576.00","e"
"2018","Bosnia and Herzegovina","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","135.00","e"
"2018","Bosnia and Herzegovina","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","441.00","e"
"2018","Bosnia and Herzegovina","December","Other sheep","Thousand heads (animals)","436.00","e"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Live sheep","Thousand heads (animals)","181.11",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","139.31",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","120.60",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","18.71",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Other sheep","Thousand heads (animals)","41.79",""
"2019","European Union - 27 countries (from 2020)","December","Live sheep","Thousand heads (animals)","62,470.44",""
"2019","European Union - 27 countries (from 2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 27 countries (from 2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 27 countries (from 2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 27 countries (from 2020)","December","Other sheep","Thousand heads (animals)",":",""
"2019","European Union - 28 countries (2013-2020)","December","Live sheep","Thousand heads (animals)","85,226.44",""
"2019","European Union - 28 countries (2013-2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 28 countries (2013-2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 28 countries (2013-2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 28 countries (2013-2020)","December","Other sheep","Thousand heads (animals)",":",""
"2019","European Union - 27 countries (2007-2013)","December","Live sheep","Thousand heads (animals)","84,568.44",""
"2019","European Union - 27 countries (2007-2013)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 27 countries (2007-2013)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 27 countries (2007-2013)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 27 countries (2007-2013)","December","Other sheep","Thousand heads (animals)",":",""
"2019","European Union - 25 countries (2004-2006)","December","Live sheep","Thousand heads (animals)","72,928.76",""
"2019","European Union - 25 countries (2004-2006)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 25 countries (2004-2006)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 25 countries (2004-2006)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 25 countries (2004-2006)","December","Other sheep","Thousand heads (animals)",":",""
"2019","European Union - 15 countries (1995-2004)","December","Live sheep","Thousand heads (animals)","70,293.92",""
"2019","European Union - 15 countries (1995-2004)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 15 countries (1995-2004)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 15 countries (1995-2004)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","European Union - 15 countries (1995-2004)","December","Other sheep","Thousand heads (animals)",":",""
"2019","Belgium","December","Live sheep","Thousand heads (animals)","117.32","e"
"2019","Belgium","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Belgium","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Belgium","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Belgium","December","Other sheep","Thousand heads (animals)",":",""
"2019","Bulgaria","December","Live sheep","Thousand heads (animals)","1,280.98",""
"2019","Bulgaria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,130.54",""
"2019","Bulgaria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","999.06",""
"2019","Bulgaria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","131.48",""
"2019","Bulgaria","December","Other sheep","Thousand heads (animals)","150.44",""
"2019","Czechia","December","Live sheep","Thousand heads (animals)","213.07","e"
"2019","Czechia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Czechia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Czechia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Czechia","December","Other sheep","Thousand heads (animals)",":",""
"2019","Denmark","December","Live sheep","Thousand heads (animals)","138.01","e"
"2019","Denmark","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Denmark","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Denmark","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Denmark","December","Other sheep","Thousand heads (animals)",":",""
"2019","Germany (until 1990 former territory of the FRG)","December","Live sheep","Thousand heads (animals)","1,556.50",""
"2019","Germany (until 1990 former territory of the FRG)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,079.40",""
"2019","Germany (until 1990 former territory of the FRG)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","13.10",""
"2019","Germany (until 1990 former territory of the FRG)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,066.30",""
"2019","Germany (until 1990 former territory of the FRG)","December","Other sheep","Thousand heads (animals)","477.10",""
"2019","Estonia","December","Live sheep","Thousand heads (animals)","73.10","e"
"2019","Estonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Estonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Estonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Estonia","December","Other sheep","Thousand heads (animals)",":",""
"2019","Ireland","December","Live sheep","Thousand heads (animals)","3,809.37",""
"2019","Ireland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,570.87",""
"2019","Ireland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2019","Ireland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,570.87",""
"2019","Ireland","December","Other sheep","Thousand heads (animals)","1,238.50",""
"2019","Greece","December","Live sheep","Thousand heads (animals)","8,427.00",""
"2019","Greece","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,505.00",""
"2019","Greece","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,202.00",""
"2019","Greece","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","304.00",""
"2019","Greece","December","Other sheep","Thousand heads (animals)","1,922.00",""
"2019","Spain","December","Live sheep","Thousand heads (animals)","15,478.62",""
"2019","Spain","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11,046.79",""
"2019","Spain","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,338.13",""
