"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2022","France","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","France","Covered sows","December","Thousand heads (animals)",":",""
"2022","Croatia","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Croatia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Croatia","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Croatia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Croatia","Covered sows","December","Thousand heads (animals)",":",""
"2022","Italy","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Italy","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Italy","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Italy","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Italy","Covered sows","December","Thousand heads (animals)",":",""
"2022","Cyprus","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Cyprus","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Cyprus","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Cyprus","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Cyprus","Covered sows","December","Thousand heads (animals)",":",""
"2022","Latvia","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Latvia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Latvia","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Latvia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Latvia","Covered sows","December","Thousand heads (animals)",":",""
"2022","Lithuania","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Lithuania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Lithuania","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Lithuania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Lithuania","Covered sows","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Luxembourg","Covered sows","December","Thousand heads (animals)",":",""
"2022","Hungary","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Hungary","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Hungary","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Hungary","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Hungary","Covered sows","December","Thousand heads (animals)",":",""
"2022","Malta","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Malta","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Malta","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Malta","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Malta","Covered sows","December","Thousand heads (animals)",":",""
"2022","Netherlands","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Netherlands","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Netherlands","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Netherlands","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Netherlands","Covered sows","December","Thousand heads (animals)",":",""
"2022","Austria","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Austria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Austria","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Austria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Austria","Covered sows","December","Thousand heads (animals)",":",""
"2022","Poland","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Poland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Poland","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Poland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Poland","Covered sows","December","Thousand heads (animals)",":",""
"2022","Portugal","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Portugal","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Portugal","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Portugal","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Portugal","Covered sows","December","Thousand heads (animals)",":",""
"2022","Romania","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Romania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Romania","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Romania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Romania","Covered sows","December","Thousand heads (animals)",":",""
"2022","Slovenia","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Slovenia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Slovenia","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Slovenia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Slovenia","Covered sows","December","Thousand heads (animals)",":",""
"2022","Slovakia","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Slovakia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Slovakia","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Slovakia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Slovakia","Covered sows","December","Thousand heads (animals)",":",""
"2022","Finland","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Finland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Finland","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Finland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Finland","Covered sows","December","Thousand heads (animals)",":",""
"2022","Sweden","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Sweden","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Sweden","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Sweden","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Sweden","Covered sows","December","Thousand heads (animals)",":",""
"2022","Iceland","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Iceland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Iceland","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Iceland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Iceland","Covered sows","December","Thousand heads (animals)",":",""
"2022","Switzerland","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Switzerland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Switzerland","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Switzerland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Switzerland","Covered sows","December","Thousand heads (animals)",":",""
"2022","United Kingdom","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","United Kingdom","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","United Kingdom","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","United Kingdom","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","United Kingdom","Covered sows","December","Thousand heads (animals)",":",""
"2022","Montenegro","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Montenegro","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Montenegro","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Montenegro","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Montenegro","Covered sows","December","Thousand heads (animals)",":",""
"2022","North Macedonia","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","North Macedonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","North Macedonia","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","North Macedonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","North Macedonia","Covered sows","December","Thousand heads (animals)",":",""
"2022","Albania","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Albania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Albania","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Albania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Albania","Covered sows","December","Thousand heads (animals)",":",""
"2022","Serbia","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Serbia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Serbia","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Serbia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
